CODIGO,DESCRIPCION,PVP,PVD
1106/3P,"Regleta Poliamida 6, color natural 3 polos, contramarcada, 750V 41A ca",840,0
1110,"Regleta Poliamida 6, color natural 12 polos, 750V 57A cable råˆ•ido 10",0,0
1110/3P,"Regleta Poliamida 6, color natural 12 polos, 750V 57A cable råˆ•ido 10m",1261,0
1110-PH,Regleta de conexion de 2 polos con pisa,420,336
1116,"Regleta de 12 pares, AWG 22-16, hasta 57",8655,6891
1121033383,LED DRAGON PUCK DP3-W2-854 3.6W OSRAM,150000,118235
1121100276,LED BALA AQUALED (4 LED) 10 V SATINADA OSRAM,137563,108403
11531702-B,Spot para bombillo GU10 Doble.,76807,60504
115710BL,Spot para bombillo GU10 Doble.,40588,32017
1163055,Chazo con tornillo  de colpe  o ancvla de nilon.,336,252
11800.0-OO,"Filtro 4"" IP54 serie EF 118.sTEGO",60588,47731
11801.0-00,Filtro de salida  (5ï½¨) 125X125mm.,100000,78824
11802.O-00,"Filtro 7"" IP54 serie EF 118",101008,79580
120YD4002MVN,Kardan Alicante Doble GU10 -100-240v Negra.,93866,73950
123-000004-01,Barra led.referencia 123-000004-04,623109,490924
1231,Transformador de 16.5V AC 25VA,31176,24622
12MF3000,"UPS Monofç–½ica 3 KVA/1800W, 120VAC.",2062521,1625042
12TMEMAT075,Terminal de 3/4.,1513,1261
12TMEMAT100,"Terminales de 1"".",1933,1513
12V-4A/H,Bateria 12V-4Ah,72773,57311
12V-5A,Driver para cinta de led 12V-5A.,29916,23529
12V-7A/H,Bateria 12V-7Ah,110840,87311
12YDLED430MV40B,Panel LED de empotrar.12W.4.000K.100-240V. Color Blanco.,17143,13445
130029-B,PLACA BLANCA TOMA DOBLE PT INTEGRAL,756,672
13051-U,"Socket fluorescente rapid Start, marca l",840,672
130920BL,Lampara de colgar bomba vidrio P20 socket E27. 120V.,307479,242269
130925BL,Lampara de colgar bomba vidrio P25 socket E27. 120V.,317143,249916
130930BL,Lampara de colgar bomba vidrio P30 socket E27 120V.,375462,295798
1309815BL,Luminaria tipo bomba color blanco opalizada P15.,235126,185210
1309825AM,Lampara bola P25. Ambar.,363277,286218
1356,Bombillo Vela LED 4W Pico Loro Filamento 2700ï½°K. Dim. 120V E-27.,24622,19412
139830DOAM,Luminaria tipo bomba P30 color amarillo. Transparente.,363277,286218
13S2000,Breaker enchufable 20 amp.,21261,16723
13S2200,Breaker enchufable 2x20 amp.,59160,46639
13S2300,Breaker enchufable 2x30 amp.,65546,51681
13S2400,Breaker enchufable 2x40.,30588,24118
13VD1-3,Lens 1/3 In. Zm 1.6-3.4MM F1.4-360 AI DC Drive.,562773,443361
13VD2.8-12,Lens 1/3 In. Zm 2.8-12MM F1.4-360 AI,321597,253361
14000,Interuptor Sencillo marca VIMAR Italiano,6303,4958
14000.0-00,"Resistencia semiconductora 15W,AC/DC 120 a 240V.",84,84
14000.2,Vimar,84,84
14001.0-00,Resistencia Calefactora HG140 30W. Stego.,125462,98824
14003.0-00,Resistencia calefactora para 45W. Stego,112353,88487
14003.0-00.,Resistencia calefactora para 45W.Stego.,124034,97731
14004,Interruptor conmutable marca VIMAR Itali,8235,6555
14005.0-00,Resistencia Calefactora HG140 60W.Stego.,149244,117647
14007.0-00,Resistencia semiconductora 100W. AC/DC 120 a 240V.,215462,169748
14008,Timbre pulsador marca VIMAR Italiano,7227,5714
14013,Interruptor cruzado 1P 16AX. 4 vias.,18739,14790
14021.L,Timbre pulsador con simbolo de luz,2437,1933
14022,Tecla iluminable para interruptor de 2 modulos.Vimar,3193,2521
14023,Tecla 3M iluminable en anillo.,5042,3950
14041,Modulo ciego marca VIMAR Italiano,1933,1513
14044,Modulo de salida de cable.Vimar,3950,3109
14087,Interruptor sencillo. 16A. con LLave.,59916,47227
14147,Dimmer marca VIMAR Italiano,67143,52941
14154,Variador o Dimmer 230V 60-500W/VA +pulsador,92521,72941
14182,Interruptor o sensor de movimiento  Infrarojo para luces 120V.,184706,145546
14188S,Modulo Duplex.,34370,27059
14245,Toma Americana con tierra marca VIMAR It,11765,9244
14246,Toma doble toma Americana con polo a tierra marca Vimar.,25882,20420
1425-NI,Spot halogeno Nickel,11849,9328
14296,Toma doble toma Americana con polo a tierra GFCI marca Vimar.,54454,42941
14318,Toma TV tipo F marca VIMAR Italiano,17311,13613
14320,Toma Telefono RJ11 marca VIMAR Italiano,28908,22773
14327.00,"terminal hembra 1/4""' AWG 18-14 laton. con retenedor.sueltos marca UP",168,168
14339.1,Toma RJ45 marca VIMAR Italiano.,24286,19160
14372,Timbre 120V.50-60 Hz,84,84
14377,Zumbador 120V.50-60 Hz,84,84
14404.06,Interruptor MT  1P C6 120-230V,84,84
14404.10,Interruptor MT 1P C10 120-230V,84,84
14404.16,Interruptor MT. 1P C16 120-230V,84,84
14405.06,Interruptor Mt. 1P +N C6 120-230V,84,84
14405.10,Interruptor Mt 1p+N C10 120-230V,84,84
14405.16,Interruptor MT 1P+N C16 120-230V,84,84
14411.10,Interruptor MT Dif. 1P+N C10 10mA,84,84
144120BF,Interruptor sencillo astral ultra,4874,3866
144121BF,Interruptor doble astral ulta,6807,5378
144122-BF,Interruptor Triple Ultra 10 AMP/127 VOLT,9748,7731
144123BF,Interruptor sencillo conmutable  astral ultra,5378,4202
144124BF,Interruptor doble conmutable astral ultra,9664,7647
144126BF,Pulsador timbre astral ultra,5210,4118
144129-BF,INTERRUPTOR Y TOMA C/POLO  TIERRA ULTRA 10/15 AMP/127 VOLT,7563,5966
144136BF,Zumbador astral ultra,8655,6807
144160B,Placa sencilla Astral Blanca,2605,2101
144161,Placa Doble  Astral Blanca,2605,2101
144183B,Interruptor Sencillo 10A/127V. Fuga.,4790,3782
144184B,Interruptor Doble 10A/127V. Fuga.,6387,0
144185B,Interruptor Triple 10A/127V. Fuga.,9748,0
144186B,Interruptor Sencillo Conmutable 10A/127V. Fuga.,5210,0
144206-BF,INTERRUPTOR TRIPLE CONMUTABLE,18824,14790
144309,Toma doble 20AM ASTRAL,7311,5798
144312,Placa intemperie astral,2857,2269
144321B,Toma doble integral c/p astral ultra,5378,4202
144322B,Toma telefono sencillo astral ultra,4874,3866
144323-B,TOMA TELEFONO AMERICANA DOBLE 4 HILOS ULTRA,6807,5378
144324B,Toma coaxial astral ultra,3950,3109
144332B,Tomacorriente doble integral C/P tierra 15A/127V. Fuga.,5210,0
144380B,Dimmer Spazio Placa Blanca.,14286,11261
144391B,Toma GFCI,41261,32521
144436NM,Salida cordon nova negro mate.,18571,14622
1459104,Medidor electromecanico 100 Amp.,0,0
14602,Soporte para caja de 2 modulos,2941,2269
14613,Soporte 3 modulos.  VIMAR Italiano,2437,1933
14613.G,Soporte 3 modulos color gris.,1849,1513
14614,Soporte 4 modulos. Vimar.,4958,3866
14617,Soporte 7 modulos VIMAR.,6387,5042
14620,Soporte 14 Modulos + Tornillos.,18319,14454
14621,Soporte 21 Modulos + Tornillos.,0,0
14626,Soporte 1M para paneles,2437,1933
14635,Soporte orientable 1M,84,84
14637,Adaptador para soporte orientable,84,84
14642.01,Plate 2M White,4706,3697
14642.02,Placa 2M Marfil,3866,3025
14642.03,Placa 2M Beige,4202,3361
14642.04,Placa 2M Crema,3866,3025
14642.05,Placa 2M negro,3866,3025
14642.06,Placa 2M blanco Granito,3866,3025
14642.20,Plate 2M Reflex matt silver,14034,11008
14642.22,Placa 2M champaîƒ mate.,13109,10336
14642.40,Placa 2M Reflex Ceniza,7395,5882
14642.41,Placa 2M Reflex Nieve,9832,7731
14642.43,Placa 2M reflex ambar.,8151,6387
14642.44,Plate 2M Reflex Menta,8403,6639
14642.47,Placa 2M Reflex Esmeralda,7395,5882
14642.48,Plate 2M Reflex Naranja,8403,6639
14642.50,Placa 2M Reflex Zafiro,7647,6050
14642.51,Placa 2M Reflex Rubi,10168,8067
14653.01,Placa blanca marca VIMAR Italiano,5378,4202
14653.02,Placa Marfil marca VIMAR Italiano,4034,3193
14653.03,Placa beige marca VIMAR Italiano,4118,3193
14653.04,Placa crema marca VIMAR Italiano,4118,3277
14653.05,Placa negra marca VIMAR Italiano,4202,3277
14653.06,Placa blanco granito marca VIMAR Italian,4286,3361
14653.20,Placa 3M Plata mate. marca VIMAR Italiano.,13277,10504
14653.21,Placa 3M nickel mate.,13361,10504
14653.22,Placa champaîƒ mate marca VIMAR Italiano,18655,14706
14653.23,Placa 3M marron iridiscente. marca VIMAR Italiano.,22941,18151
14653.31,Placa 3M Tecn. fresno.,31765,25042
14653.32,Placa 3M tecn. abeto.,20840,16471
14653.33,Placa 3M tecn. makore.,45966,36218
14653.40,Placa ceniza reflex marca VIMAR Italiano,7815,6134
14653.41,Placa nieve reflex marca VIMAR Italiano,10672,8403
14653.42,Placa 3M Reflex Aire.,7563,5966
14653.43,Placa 3M Ambar.,8067,6387
14653.44,Placa Menta Reflex marca VIMAR Italiano,7815,6134
14653.45,Placa agua reflex marca VIMAR Italiano,7899,6218
14653.46,Placa 3M Reflex Cedro.,7563,5966
14653.47,Placa Esmeralda Reflex marca VIMAR Itali,7899,6218
14653.48,Placa Naranja Reflex marca VIMAR Italian,9748,7647
14653.50,Placa Safiro Reflex marca VIMAR Italiano,7899,6218
14653.51,Placa Rubi Reflex marca VIMAR Italiano,7899,6218
14653.71,Placa 3M Metal Plata Metalizada. Vimar.,27983,22017
14653.74,Placa 3M metal Niquel Perlado. Marca Vimar.,42521,33529
14654.01,Placa blanca 4 modulos. Vimar,7815,6218
14654.41,Placa 4M reflex nieve.,12521,9916
14654.71,Placa 4M Metal Plata Metalizada. Vimar.,42353,33361
14657.01,Placa 7 modulos Color blanca.VIMAR,12353,9748
14657.41,Placa 7M Reflex Nieve.,17647,13866
14657.71,Placa 7M Metal Plata Metalizada. Vimar.,55546,43782
14666.01,Placa 1M Panel Blanca.,4790,3782
14690.01,Placa 14 Modulos Linea Plana. Color Blanco.,28908,22773
14691.01,Placa 21M. Blanca.,0,0
14747.16,Vimar,84,84
14772,Luz piloto precableada. 120V. Rojo.,6723,5294
14FCZ2-39-UNV-L840-C,Luminaria volumé¨rica Clean Room 30x120 - 3900 lm - 120-277V. - 4.000ï½°,1146218,903109
14FCZ2-39-UNV-L840-R,Luminaria volumé¨rica Clean Room 30x120 - 3900 lm - 120-277v - 4.000K,1064286,903109
14FCZ2-39-UNV-L940-C,Luminaria volumé¨rica Clean Room 30x120 - 3900 lm - 120-277v - 4.000K,1096050,863613
14FCZ2-60HE-UNV-L940,Luminaria volumé¨rica Clean Room 30x120 - 6000 lm - 120-277v - 4.000K,1709832,1347143
14PAR30NFL-LED3,Bombilla PAR30 de 14W. LEDs. Haz abierto. 3.000ï½°K,348403,274538
14PAR30SP-LED3K,Bombilla PAR30 de 14W. LEDs. Haz Cerrado. 3.000ï½°K,348403,274538
150439,Convertidor de USB a 485.,285714,0
150PAR38,Bombilla reflectora  intemperie 150W.120V. FL,13277,10504
150PAR38-AZ,Bombilla PAR38 150W. Color Azul.,21176,16723
150PAR38-R,Bombilla PAR38 150W. Color Rojo..,21176,16723
150PAR38-V,Bombilla PAR38 150W. Color Verde.,11765,9328
151205005-1,SUM TABLEROS DE ILUMINACION CON SISTEMA EM,2307731,1818235
151205005-2,SUM ACOMETIDA PROVISION ZONA HORNO,7290252,5743866
151205005-3,SUM MARCOS Y REFUERZOS EN CIELO FALSO,9548403,7523025
1523-4K,Luminara de Exterior tipo estaca. LED 6W. 4K. 120-,142185,112101
1523-GU10-BK,Luminara de Exterior tipo estaca. LED GU10. Max. 10W. 120-240V.,86387,68067
1531-4K,Luminaria tipo Wall-Pack de LED. 6W. 4K.,191681,151008
1551-4K,Luminaria tipo Wall-Pack de LED. 1W. 4K.,95882,75546
1552-4K,Luminaria tipo Wall-Pack de LED. 2W. 4K.,109580,86387
1552-4K-BK,"Luminaria tipo Wall-Pack de LED. 2W. 4,000ï½°K. 120-240V. Color Negro.",119244,93950
15603-BK,Bolardo de Exterior decorativo. LED 9W. 120-240V. 3.000ï½°K. Color negro,259076,204118
15D5A340,Interruptor atornillable 3x40.,202353,0
15DAR111LED30V24,Bombilla AR111  LED. 15W.  3.000ï½°K. 100-277V DIM.,115462,90924
15YDLED0015MV30N,Bala Dowlight redonda incrustar 15W. 3.000ï½°K. Color Negro.,51765,40840
16021,Interruptor 1P 16AX luminoso gris.,11597,9160
16025,Conmutador 1P 16AX lum.so gris,13529,10672
1612-4K,Luminaria tipo Wall-Pack de LED. 2W. 4K.,76050,59916
16246,Toma corriente doble + tierra. 15A. IDEA.,11849,9328
16247,Toma corriente + tierra. IDEA.,10420,8235
16331,Toma de conector tipo F hembra gris,14286,11261
16335,Toma telefonico  RJ11 gris,25798,20336
16434,terminal macho con retencion 18-14 AWG.,168,168
16462-E,Toma corriente 220V. Color Negro.,44286,34874
16542,Mî‰˜ulo ciego frontal liso gris,1849,1429
165HB/LED/840/ND,Bombilla de LED de 165W. 4.000ï½°K. 50K Horas.  para reemplazo de Metal,365462,287899
1662000,"Grilletes para la gualla en refe. 1/16"".",252,252
16713,Soporte 3M con tornillos IDEA.,2185,1765
16733.36,Placa classica 3M met.cromo,31597,24874
16747.15,Placa Vimar Idea,19244,15210
16763.43,Placa rondo 3M Tecn. Makore.,26555,20924
16831.01,Marco para soporte orientable blanco,84,84
170212,Conectores de resorte para cable calibre 4 mm a 10 mm (12 a 8 AWG).,1008,756
17105/87/06,Aplique de Exterior Rectangular. E27. 23W. IP44. Gris.,73782,58151
17105/93/06,Aplique de Exterior Rectangular. E27. 23W. IP44. Negro.,186891,147311
1755-E,INTERRUPTOR TRIPLE DECORA 15A-120V NEGRO.,48655,38403
1755-W,INTERRUPTOR TRIPLE DECORA 15A 120V BLANCO,49496,38992
177150,Luminaria piso vacia asimetrica.,432773,340924
1778,Bombilla de LED 9W. PAR30. 4.000ï½°K. 100 - 240V 720 lm carcaza negra,40504,31933
1781309,Contactor TE 3P 9A LC1D09 220V.,174706,137647
1800063,Aplique halogeno panalite DTSA.,13109,10336
18001,Vimar,84,84
180388,Prensa estopa para cable multiconductor 4x4 mm (12 AWG).,2185,1681
1807BAO,Estaca para GU10 IP65 negra.,58824,46387
18080,Vimar,84,84
18080.C,Vimar,84,84
18080.E,Vimar,28908,22773
18080.V,Vimar,84,84
18090,Vimar,84,84
18145,Vimar,84,84
1817-4K,Aplique de Pared de LED. 6W. 4000ï½°K. 120-2,60252,47479
18245,Vimar,84,84
18246,Toma doble 2P+T 15A. 127V.,19244,15126
18246.B,Toma doble 2P+T 15A. 127V. Blanco,9664,7647
18334,Vimar,84,84
18335,Vimar,84,84
18337,Conector telefono RJ45 8/8 gris.,84,84
18540,Modulo ciego frontl estriado gris.,84,84
18557,Vimar,84,84
18713,Soporte 3M con tornillos. Gris.,2017,1597
18719,Vimar,84,84
18733,Pulsador + LED NA 22mm. 220V.,17143,13529
18YDL430MV65B,Bala Led de 18W. 6.000ï½°K. 120V.,15966,12605
18YDLED430MV40B,Panel LED de empotrar.18W.4.000K.100-240V. Color Blanco.,20252,15966
1900034432,DRIVER 8W 350 MAMP ES,73109,57647
1900036010,Driver fuente 10V.D.C 1.3 Amp- 120-240V IP-20 MW.,355798,280336
1900630005,Linear light Flex siliconado IP68x30 LED WW SZ.,148151,116723
19301,Selector de muletilla 3 Posiciones.,16555,13025
19902.00,Terminal plana de diametro 4.2 mm UP ESCUBEDO.,15882,12521
19908.00,"Terminal macho 6,3 45 gr D.4,2 lat.nt",168,84
19SIM150 /M1-50,REGLETA S66 DE 50 PARES MARCA SIEMON,45042,35462
19SIS89D /S89D,BASE REGLETA S66 DE 50 Y 100 PARES MARCA SIEMON,12521,9832
1-CSREF.275,Juego de Marco y Tapa Fundida. Tipo 1-CSREF.275.,468824,369412
1-F02.005.4008,"Diseîƒ«, Suministro e instalacion de Iluminacion para entrada MAKRO Cum",20760924,16357143
1N4004,Diodo Rectificador de 1A.,168,84
1N4007,Diodo 1N4007,84,84
1X410,Interruptor de paso lampara nacional.,756,588
1Y FC NBD EXCH AP-50,Aruba 1Y FC NBD Exch AP-505 SVC  [for R2H28A],624202,491849
1YFCNBDEXCH6000,Aruba 1Y FC NBD Exch 6000 24G CL4 4SFP SVC [for R8N87A].,360000,283613
200.0416,lengueta h=16mm.,3697,2857
200.0416.00,lengueta H=16MM/ L=45MM.,2773,2185
200.0426.00,"Lengueta L=45MM, H=26MM.",4622,3697
200.0635.00,Lengueta de acero cincado de H.35mm y L.45mm,4958,3950
200.3602.03,GUia de barra para cierre de tres puntos.,2941,2353
200.5318.00,Lengueta en poliamida.,2941,2353
200.9001,Carcaza en zamak cromado.,5462,4286
200.9005.00,Carcasa con tuerca para cerradura de pestillo.,6891,5462
200.9048.00,Cierre muletilla plastica.,4622,3697
200.9077.00,Carcaza con tuerca en poliamida negra.,4790,3782
200.9108,Inserto paleton zamak cromado.,5714,4538
200.9112,Inserto hexagonal hembra.,0,0
200.9118.00,Inserto paleton doble 5 mm.,7395,5882
200.9132.00,Accionamiento paleton doble.,8487,6723
200.9132-C,Cerradura tipo paleton.Completa.,20840,16387
200.9173.00,"Inserto tipo muletilla, en poliamida.",9580,7563
200.9301.00,Cierre de muletilla sin cerradura con tapon.,26218,20672
200.9302.00,Cierre Muletilla con llave. Marca Dirak.,34622,27311
200.9365.00,Cierre muletilla con candado.,44622,35210
200.9402.00,Cierre manilla poliamida,90840,71597
200.9516..00,Lengueta 3 puntos.,17311,13613
200.9601,Adaptador para cierre de tres puntos.,0,0
200-0432,Lengueta en acero zincado largo de 45mm altura 32mm.Dirak.,3109,2437
20011,Aviso de precauciî‰¢ para cerca elé¦—trica.,12017,9496
2001S,Plafon a techo rosca E27 bomba opal.,115462,90924
200-9107,Inserto paleton doble 3mm espiga.Dirak,5042,3950
200-9401.00,Cierre cuarto  de vuelta con manilla en L. sin cerradura  en poliamida,51765,40840
200-9402,Cierre 1/4 de vuelta manilla en L.,63529,50000
2009420.00,"Cierre cuarto de vuelta con manilla en L, IP65 Zamac cromado y llave D",0,0
200-9601,Adaptador para barras redondas. sin ojete.,2941,2353
201-9020.11,Barras redondas de 90 cm de longitud.,9076,7143
204.0408.03,LLave para accionamiento  paleton 5MM.,3109,2437
204-0107,LLave forma A paleton doble.3.DiraK,5462,4286
2079,Uniî‰¢ Cinta LED 10mm.,4874,3866
207-9238,Cierre maneta abatible  en poliamida.,74118,58403
207-9516,Lengueta de 3 puntos.DiraK.,17311,13613
209-0301,Perfil de hermetizado para puerta.Dirak.,4454,3529
209-0704,Perfil hermetizado para puerta.Dirak,10840,8487
20DYSNLED009V30N,Cilindro para sobreponer en techo. LED. 20W. 3.000ï½°K. 120V. Color Negr,340168,267983
20MR11,Bombilla halogena minidicroica 20W. MR11.,3613,2857
20MR16,Bombilla dicroica 20W.MR16.,2689,2101
20MR16-PL,Bombilla halogena dicroica 20W.  MR-16 marca PlusRite. 3 meses de Gara,1261,1008
20W-12V,Bulbo halogeno de 20W. 12V.,7731,6134
20W12V-G4,Bulbo halogeno 20W. 12V.G4.,1933,1513
210301038,Conjunto accesorios Plus Empotrar Techo Redondo. Color Blanco.,58807,46333
2105023012,Luminaria 30x120 Led Clean Room 5k 41w Ac 120-277 Incluye Marco,1055882,831933
210502E3000,Luminaria 300x300X95 Led Clean Room 5k 21.42w Ac 120-277 Incluye Marco,600084,472773
210502E3006,Luminaria 60x60 Led Clean Room 5k 42w Ac 120-277 Incluye Marco,1025714,808151
210502E3021,Luminaria 30x120 Led Clean Room 5k 55w Ac 120-277 Incluye Marco,1122857,884706
210503E3005,Luminaria Cleam Room con acrilico Opal. 5.000ï½°K. 8800lm. 0-10V. 120-277V. Color,1145546,902521
211-9209.00,Semicilindro de perfil para maneta abatible.,53866,42437
212.9101.00,Bisagra completa en poliamida. 180ï½°.,4874,3866
213001001020,Driver y controlador DMX CD-200 100-240V Colorbeam.,403866,318235
213-0203-03,Asidero de estribo 150 mm.en poliamida Dirak.,15462,12185
213051796001,Asidero manija en dirak acero anodizado.,18908,14874
214037002200,Spotlight LED MS-1 RGBW 50W 30deg IP67 Colorbeam.,1692353,1333361
218-9202.00,Bisagra combinasble o atornillable descolgable.,62521,49244
218-9204.00,Bisagra 60x60 negra. DiraK.para tornillo M8.,36471,27731
219-9101.00,Bisagra atornillable 3 cubos para montaje en puerta.,30840,24286
22.317.3301.80,Socket E-27 policarbonato.Marca BJB,1176,924
22.317.3401.50,"Socket E-27 en policarbonato, marca BJB.",0,0
22.317.4001.50,BJB,1176,924
22.328.3901.50,BJB,840,672
220-1040.00-000,Lengueta. Dirak,3109,2437
220-9119,Inserto  hexagonal hembra entre caras 4 con llave. Dirak,4874,3866
220-9501,"Cierre de cuarto de vuelta en poliamida, negra para inserto, fijaciî‰¢",4874,3866
220M,Resistencia 1/2W. 220 OHM.,84,84
2214210,Conector para terminal macho UP-LOK de 2 vias.,420,336
2214310,"Conector para terminal macho UP LOK de 3 vias,marca UP escubedo ESpaîƒ",504,420
2214910,Conector para terminal macho UP LOck. 9 vias.,1176,924
2215210,Conector para terminal hembra UP LOK de 2 vias.,504,420
2215310,"Conector para terminal hembra,UP LOK de 3 vias,marca : UP Escubedo ESp",504,420
2215910,Conector para terminal hembra  Up lock. 9 vias.,1176,924
224.9101.00,Bisagra atornillable. Dirak,26975,21261
224.9102.00,BIsagra atornillable. Dirak.,62521,49244
225.1004.00,Empaqie de 10x4.,2773,2185
225.1505.00,Empaque adhesivo aislante perfil 15mm de ancho x 5mm de alto.,3109,2437
225-1510,Empaque adhesivo 15x10 mm.,6807,5378
225-2005,Empaque adhesivo 20x5 mm.,6807,5378
2253-4K,Aplique de Pared de LED. 6W. 4000ï½°K. 120-2,123025,96975
229.0501.00,Estribo de soporte.,18908,14874
22FCZ2-50VHE-UNV-L84,Luminaria volumé¨rica Clean Room 60x60 - 5000 lm - 120-277v - 4.000K,1578235,1243529
22FCZ2-60VHE-UNV-L84,Luminaria volumé¨rica Clean Room 60x60 - 6000 lm - 120-277v - 4.000K,3154622,2485462
22FCZ2-80VHE-UNV-L84,Luminaria volumé¨rica Clean Room 60x60 - 8000 lm - 120-277v - 4.000K,1709832,1347143
22MK400H,Monitor 22ãƒ»pulgadas,759664,598487
22P188A,CABLE ANTIF 1X8+8 PROC,7647,0
22P228A,CABLE ANTIF 2X8+8 PROC,13109,10336
22P388A,CABLE ANTIF 3X8+8 PROC,19076,15042
231-304,"Conector hembra para 1 conductor 2,5 mm, paso 5,08 mm, 4 polos.",16050,12689
231-634,"Conector macho, 1 conductor 2,5 mm, paso 5,08 mm, 4 polos.",17311,13697
2353-10,Tubo Led con base. 18W. 6.000 K.,8655,6891
2365-RLED,Reflector LED Solar 200W. 6.500ï½°K IP65.,325042,256134
2367-43,Reflector LED 50W. con Sensor. 120-265V 6.500ï½°K IP65.,59496,46891
245000PS100W,Fuente magnetica 100W. 48V.,326807,257479
245000RI1M,Riel magné¨ico de incrustar de 1Metro. Color Negro. 48V.IP20. 85-265V.,115210,90840
245000RI2M,Riel magnetico de incrustar de 2 Metros. Color Negro. 48V.IP20. 85-265V.,230420,181597
245000RI3M,Riel magnetico de incrustar de 3 Metros. Color Negro. 48V.IP20. 85-265V.,345462,272185
245000RS2M,Riel magné¨ico de sobreponer. 2 metros. Color negro.,230588,181681
245000RSM1,Riel Magné¨ico de sobreponer a 48V. 1 metro,115210,90840
